theta_1,theta_2,omega_n,A
0.04291041817529494,0.003490658503988659,23.46361689798596,0.003649977747343174
0.04315723241295069,0.003490658503988659,23.455110035110454,0.0036728309174964844
0.04340404665060646,0.003490658503988659,23.446696885677603,0.003695684087649796
0.04365086088826223,0.003490658503988659,23.438375908021207,0.0037185372578031083
0.04389767512591799,0.003490658503988659,23.430145594139546,0.0037413904279564193
0.04414448936357375,0.003490658503988659,23.422004468780678,0.0037642435981097306
0.04439130360122952,0.003490658503988659,23.413951088557322,0.0037870967682630424
0.04463811783888528,0.003490658503988659,23.405984041090374,0.0038099499384163537
0.04488493207654104,0.003490658503988659,23.398101944179917,0.003832803108569665
0.04513174631419681,0.003490658503988659,23.39030344500272,0.003855656278722977
0.04537856055185257,0.003490658503988659,23.38258721933514,0.0038785094488762877
0.020943951023931952,0.003737472741644423,24.02619259963118,0.0015931924335451416
0.021190765261587717,0.003737472741644423,23.99508511498399,0.0016160456036984532
0.02143757949924348,0.003737472741644423,23.96465492582411,0.0016388987738517647
0.021684393736899243,0.003737472741644423,23.93488007932381,0.0016617519440050759
0.021931207974555007,0.003737472741644423,23.90573956403228,0.0016846051141583874
0.022178022212210772,0.003737472741644423,23.877213259815484,0.001707458284311699
0.022424836449866536,0.003737472741644423,23.849281890964686,0.0017303114544650105
0.022671650687522298,0.003737472741644423,23.821926982241596,0.0017531646246183217
0.022918464925178062,0.003737472741644423,23.795130817647316,0.0017760177947716332
0.023165279162833827,0.003737472741644423,23.76887640171978,0.0017988709649249448
0.02341209340048959,0.003737472741644423,23.74314742318015,0.0018217241350782563
0.023658907638145356,0.003737472741644423,23.717928220763277,0.001844577305231568
0.023905721875801117,0.003737472741644423,23.693203751080244,0.001867430475384879
0.02415253611345688,0.003737472741644423,23.668959558373107,0.0018902836455381906
0.024399350351112646,0.003737472741644423,23.645181746032957,0.0019131368156915021
0.02464616458876841,0.003737472741644423,23.621856949762137,0.0019359899858448137
0.024892978826424175,0.003737472741644423,23.59897231227078,0.001958843155998125
0.025139793064079936,0.003737472741644423,23.57651545940621,0.0019816963261514364
0.0253866073017357,0.003737472741644423,23.55447447762103,0.002004549496304748
0.025633421539391466,0.003737472741644423,23.532837892693127,0.0020274026664580595
0.025880235777047227,0.003737472741644423,23.511594649617024,0.002050255836611371
0.026127050014702995,0.003737472741644423,23.49073409359177,0.0020731090067646826
0.026373864252358756,0.003737472741644423,23.47024595203629,0.002095962176917994
0.02662067849001452,0.003737472741644423,23.450120317567716,0.0021188153470713053
0.026867492727670285,0.003737472741644423,23.430347631883123,0.0021416685172246167
0.027114306965326046,0.003737472741644423,23.410918670488932,0.002164521687377928
0.02736112120298181,0.003737472741644423,23.391824528226564,0.0021873748575312398
0.027607935440637575,0.003737472741644423,23.373056605546033,0.002210228027684551
0.02785474967829334,0.003737472741644423,23.354606595482856,0.0022330811978378625
0.028101563915949104,0.003737472741644423,23.33646647129639,0.0022559343679911742
0.028348378153604865,0.003737472741644423,23.318628474730765,0.0022787875381444856
0.02859519239126063,0.003737472741644423,23.301085104862086,0.002301640708297797
0.028842006628916395,0.003737472741644423,23.283829107497844,0.0023244938784511087
0.02908882086657216,0.003737472741644423,23.266853465097014,0.00234734704860442
0.029335635104227924,0.003737472741644423,23.2501513871811,0.0023702002187577314
0.029582449341883685,0.003737472741644423,23.233716301208386,0.0023930533889110427
0.02982926357953945,0.003737472741644423,23.21754184388557,0.0024159065590643545
0.030076077817195214,0.003737472741644423,23.201621852892394,0.002438759729217666
0.030322892054850975,0.003737472741644423,23.185950358996497,0.002461612899370977
0.030569706292506743,0.003737472741644423,23.170521578537244,0.002484466069524289
0.030816520530162504,0.003737472741644423,23.15532990625845,0.0025073192396776003
0.03106333476781827,0.003737472741644423,23.140369908471236,0.0025301724098309116
0.03131014900547403,0.003737472741644423,23.125636316529366,0.002553025579984223
0.031556963243129794,0.003737472741644423,23.111124020600613,0.0025758787501375343
0.03180377748078556,0.003737472741644423,23.096828063718366,0.002598731920290846
0.032050591718441324,0.003737472741644423,23.082743636099142,0.0026215850904441574
0.03229740595609709,0.003737472741644423,23.068866069711913,0.002644438260597469
0.03254422019375285,0.003737472741644423,23.05519083308659,0.0026672914307507806
0.032791034431408614,0.003737472741644423,23.041713526349252,0.002690144600904092
0.03303784866906438,0.003737472741644423,23.028429876472718,0.0027129977710574037
0.03328466290672014,0.003737472741644423,23.0153357327316,0.002735850941210715
0.033531477144375904,0.003737472741644423,23.002427062351682,0.002758704111364026
0.03377829138203167,0.003737472741644423,22.989699946343915,0.0027815572815173377
0.03402510561968743,0.003737472741644423,22.977150575513974,0.002804410451670649
0.034271919857343194,0.003737472741644423,22.964775246638805,0.0028272636218239604
0.03451873409499896,0.003737472741644423,22.952570358802056,0.002850116791977272
0.03476554833265473,0.003737472741644423,22.94053240988068,0.002872969962130584
0.03501236257031049,0.003737472741644423,22.928657993175577,0.002895823132283895
0.03525917680796625,0.003737472741644423,22.916943794179303,0.002918676302437206
0.03550599104562202,0.003737472741644423,22.9053865874745,0.002941529472590518
0.03575280528327778,0.003737472741644423,22.89398323375681,0.0029643826427438293
0.03599961952093354,0.003737472741644423,22.88273067697653,0.00298723581289714
0.03624643375858931,0.003737472741644423,22.871625941593507,0.0030100889830504524
0.03649324799624507,0.003737472741644423,22.86066612994005,0.0030329421532037633
0.03674006223390083,0.003737472741644423,22.84984841968698,0.0030557953233570747
0.0369868764715566,0.003737472741644423,22.83917006140803,0.0030786484935103864
0.03723369070921237,0.003737472741644423,22.828628376238292,0.003101501663663698
0.03748050494686812,0.003737472741644423,22.818220753622395,0.003124354833817009
0.03772731918452389,0.003737472741644423,22.80794464914848,0.003147208003970321
0.03797413342217966,0.003737472741644423,22.797797582464227,0.0031700611741236327
0.03822094765983542,0.003737472741644423,22.787777135271106,0.003192914344276944
0.03846776189749118,0.003737472741644423,22.7778809493938,0.003215767514430255
0.03871457613514695,0.003737472741644423,22.768106724921154,0.003238620684583567
0.03896139037280271,0.003737472741644423,22.75845221841588,0.003261473854736878
0.03920820461045847,0.003737472741644423,22.748915241189877,0.0032843270248901894
0.03945501884811424,0.003737472741644423,22.73949365764244,0.003307180195043501
0.03970183308577,0.003737472741644423,22.730185383658732,0.0033300333651968125
0.03994864732342576,0.003737472741644423,22.720988385065887,0.0033528865353501234
0.04019546156108153,0.003737472741644423,22.711900676144413,0.0033757397055034356
0.0404422757987373,0.003737472741644423,22.70292031819261,0.0033985928756567474
0.04068909003639305,0.003737472741644423,22.694045418141762,0.003421446045810058
0.04093590427404882,0.003737472741644423,22.685274127219966,0.0034442992159633696
0.04118271851170459,0.003737472741644423,22.676604639662777,0.0034671523861166814
0.04142953274936035,0.003737472741644423,22.668035191468643,0.0034900055562699928
0.04167634698701611,0.003737472741644423,22.65956405919728,0.003512858726423304
0.04192316122467188,0.003737472741644423,22.651189558809453,0.003535711896576616
0.04216997546232764,0.003737472741644423,22.64291004454629,0.0035585650667299272
0.0424167896999834,0.003737472741644423,22.634723907846737,0.003581418236883238
0.04266360393763917,0.003737472741644423,22.62662957630152,0.0036042714070365503
0.04291041817529494,0.003737472741644423,22.61862551264228,0.003627124577189862
0.04315723241295069,0.003737472741644423,22.610710213764428,0.0036499777473431726
0.04340404665060646,0.003737472741644423,22.602882209782525,0.0036728309174964844
0.04365086088826223,0.003737472741644423,22.595140063116755,0.003695684087649796
0.04389767512591799,0.003737472741644423,22.58748236760951,0.0037185372578031075
0.04414448936357375,0.003737472741644423,22.579907747670738,0.003741390427956419
0.04439130360122952,0.003737472741644423,22.572414857451133,0.0037642435981097306
0.04463811783888528,0.003737472741644423,22.565002380042017,0.003787096768263042
0.04488493207654104,0.003737472741644423,22.557669026700875,0.003809949938416353
0.04513174631419681,0.003737472741644423,22.550413536101765,0.003832803108569665
0.04537856055185257,0.003737472741644423,22.543234673609454,0.003855656278722976
0.020943951023931952,0.003984286979300187,23.163227117122965,0.00157033926339183
0.021190765261587717,0.003984286979300187,23.1342088271126,0.0015931924335451416
0.02143757949924348,0.003984286979300187,23.10582352684609,0.0016160456036984532
0.021684393736899243,0.003984286979300187,23.07805066609234,0.0016388987738517643
0.021931207974555007,0.003984286979300187,23.0508705771032,0.0016617519440050759
0.022178022212210772,0.003984286979300187,23.024264427627106,0.0016846051141583874
0.022424836449866536,0.003984286979300187,22.99821417690004,0.001707458284311699
0.022671650687522298,0.003984286979300187,22.97270253439557,0.0017303114544650101
0.022918464925178062,0.003984286979300187,22.947712921133835,0.0017531646246183217
0.023165279162833827,0.003984286979300187,22.923229433365773,0.0017760177947716332
0.02341209340048959,0.003984286979300187,22.899236808463815,0.0017988709649249448
0.023658907638145356,0.003984286979300187,22.875720392863965,0.0018217241350782563
0.023905721875801117,0.003984286979300187,22.852666111916502,0.0018445773052315675
0.02415253611345688,0.003984286979300187,22.83006044151365,0.001867430475384879
0.024399350351112646,0.003984286979300187,22.8078903813731,0.0018902836455381906
0.02464616458876841,0.003984286979300187,22.7861434298655,0.0019131368156915021
0.024892978826424175,0.003984286979300187,22.764807560282566,0.0019359899858448137
0.025139793064079936,0.003984286979300187,22.743871198450368,0.001958843155998125
0.0253866073017357,0.003984286979300187,22.7233232015996,0.0019816963261514364
0.025633421539391466,0.003984286979300187,22.703152838410986,0.002004549496304748
0.025880235777047227,0.003984286979300187,22.683349770160163,0.002027402666458059
0.026127050014702995,0.003984286979300187,22.663904032892027,0.002050255836611371
0.026373864252358756,0.003984286979300187,22.644806020559212,0.002073109006764682
0.02662067849001452,0.003984286979300187,22.62604646906453,0.002095962176917994
0.026867492727670285,0.003984286979300187,22.60761644115106,0.0021188153470713053
0.027114306965326046,0.003984286979300187,22.589507312087882,0.0021416685172246167
0.02736112120298181,0.003984286979300187,22.571710756102814,0.002164521687377928
0.027607935440637575,0.003984286979300187,22.55421873351701,0.0021873748575312398
0.02785474967829334,0.003984286979300187,22.537023478539457,0.002210228027684551
0.028101563915949104,0.003984286979300187,22.52011748768195,0.0022330811978378625
0.028348378153604865,0.003984286979300187,22.50349350875826,0.002255934367991174
0.02859519239126063,0.003984286979300187,22.487144530433103,0.0022787875381444856
0.028842006628916395,0.003984286979300187,22.471063772289256,0.002301640708297797
0.02908882086657216,0.003984286979300187,22.45524467538297,0.0023244938784511087
0.029335635104227924,0.003984286979300187,22.439680893259872,0.00234734704860442
0.029582449341883685,0.003984286979300187,22.42436628340534,0.0023702002187577314
0.02982926357953945,0.003984286979300187,22.409294899104996,0.0023930533889110427
0.030076077817195214,0.003984286979300187,22.394460981692525,0.0024159065590643545
0.030322892054850975,0.003984286979300187,22.37985895316345,0.0024387597292176654
0.030569706292506743,0.003984286979300187,22.365483409134814,0.002461612899370977
0.030816520530162504,0.003984286979300187,22.351329112132056,0.0024844660695242885
0.03106333476781827,0.003984286979300187,22.337390985185394,0.0025073192396776003
0.03131014900547403,0.003984286979300187,22.323664105719107,0.0025301724098309116
0.031556963243129794,0.003984286979300187,22.31014369971846,0.002553025579984223
0.03180377748078556,0.003984286979300187,22.296825136159242,0.0025758787501375347
0.032050591718441324,0.003984286979300187,22.283703921686563,0.002598731920290846
0.03229740595609709,0.003984286979300187,22.270775695529743,0.002621585090444158
0.03254422019375285,0.003984286979300187,22.258036224641305,0.0026444382605974688
0.032791034431408614,0.003984286979300187,22.245481399048515,0.00266729143075078
0.03303784866906438,0.003984286979300187,22.23310722740674,0.002690144600904092
0.03328466290672014,0.003984286979300187,22.220909832744447,0.0027129977710574032
0.033531477144375904,0.003984286979300187,22.208885448390262,0.0027358509412107146
0.03377829138203167,0.003984286979300187,22.19703041407309,0.0027587041113640264
0.03402510561968743,0.003984286979300187,22.185341172186707,0.0027815572815173377
0.034271919857343194,0.003984286979300187,22.1738142642108,0.0028044104516706486
0.03451873409499896,0.003984286979300187,22.162446327280968,0.002827263621823961
0.03476554833265473,0.003984286979300187,22.151234090900193,0.0028501167919772726
0.03501236257031049,0.003984286979300187,22.140174373785438,0.0028729699621305835
0.03525917680796625,0.003984286979300187,22.12926408084254,0.002895823132283895
0.03550599104562202,0.003984286979300187,22.118500200263522,0.0029186763024372066
0.03575280528327778,0.003984286979300187,22.10787980074069,0.002941529472590518
0.03599961952093354,0.003984286979300187,22.09740002879176,0.0029643826427438293
0.03624643375858931,0.003984286979300187,22.087058106191183,0.002987235812897141
0.03649324799624507,0.003984286979300187,22.076851327502556,0.0030100889830504524
0.03674006223390083,0.003984286979300187,22.066777057707707,0.0030329421532037633
0.0369868764715566,0.003984286979300187,22.05683272992784,0.003055795323357075
0.03723369070921237,0.003984286979300187,22.047015843232742,0.0030786484935103873
0.03748050494686812,0.003984286979300187,22.037323960534113,0.0031015016636636978
0.03772731918452389,0.003984286979300187,22.02775470655911,0.0031243548338170096
0.03797413342217966,0.003984286979300187,22.018305765900788,0.0031472080039703213
0.03822094765983542,0.003984286979300187,22.008974881141867,0.0031700611741236327
0.03846776189749118,0.003984286979300187,21.999759851048683,0.003192914344276944
0.03871457613514695,0.003984286979300187,21.99065852883234,0.003215767514430256
0.03896139037280271,0.003984286979300187,21.981668820474074,0.003238620684583567
0.03920820461045847,0.003984286979300187,21.97278868311208,0.003261473854736878
0.03945501884811424,0.003984286979300187,21.964016123487283,0.00328432702489019
0.03970183308577,0.003984286979300187,21.95534919644543,0.003307180195043501
0.03994864732342576,0.003984286979300187,21.946786003493198,0.0033300333651968125
0.04019546156108153,0.003984286979300187,21.938324691406038,0.0033528865353501243
0.0404422757987373,0.003984286979300187,21.92996345088567,0.003375739705503436
0.04068909003639305,0.003984286979300187,21.92170051526502,0.0033985928756567465
0.04093590427404882,0.003984286979300187,21.91353415925884,0.0034214460458100587
0.04118271851170459,0.003984286979300187,21.905462697757958,0.0034442992159633705
0.04142953274936035,0.003984286979300187,21.89748448466559,0.0034671523861166814
0.04167634698701611,0.003984286979300187,21.889597911773794,0.0034900055562699928
0.04192316122467188,0.003984286979300187,21.88180140767861,0.0035128587264233045
0.04216997546232764,0.003984286979300187,21.87409343673233,0.003535711896576616
0.0424167896999834,0.003984286979300187,21.866472498031317,0.0035585650667299272
0.04266360393763917,0.003984286979300187,21.85893712443809,0.003581418236883239
0.04291041817529494,0.003984286979300187,21.851485881636272,0.0036042714070365508
0.04315723241295069,0.003984286979300187,21.844117367217105,0.0036271245771898612
0.04340404665060646,0.003984286979300187,21.83683020979638,0.003649977747343173
0.04365086088826223,0.003984286979300187,21.829623068160487,0.0036728309174964852
0.04389767512591799,0.003984286979300187,21.82249463044061,0.003695684087649796
0.04414448936357375,0.003984286979300187,21.815443613313853,0.0037185372578031075
0.04439130360122952,0.003984286979300187,21.80846876123042,0.0037413904279564193
0.04463811783888528,0.003984286979300187,21.801568845665695,0.0037642435981097306
0.04488493207654104,0.003984286979300187,21.794742664396466,0.003787096768263042
0.04513174631419681,0.003984286979300187,21.787989040800234,0.0038099499384163537
0.04537856055185257,0.003984286979300187,21.781306823176873,0.003832803108569665
0.020943951023931952,0.004231101216955951,22.373270841915446,0.0015474860932385185
0.021190765261587717,0.004231101216955951,22.346198419264024,0.00157033926339183
0.02143757949924348,0.004231101216955951,22.319717663104317,0.0015931924335451416
0.021684393736899243,0.004231101216955951,22.293809332773865,0.001616045603698453
0.021931207974555007,0.004231101216955951,22.268455015061843,0.0016388987738517643
0.022178022212210772,0.004231101216955951,22.243637080096555,0.0016617519440050759
0.022424836449866536,0.004231101216955951,22.21933864003121,0.0016846051141583874
0.022671650687522298,0.004231101216955951,22.195543510322782,0.0017074582843116988
0.022918464925178062,0.004231101216955951,22.172236173415556,0.0017303114544650101
0.023165279162833827,0.004231101216955951,22.149401744656632,0.0017531646246183217
0.02341209340048959,0.004231101216955951,22.127025940284668,0.0017760177947716332
0.023658907638145356,0.004231101216955951,22.105095047345927,0.0017988709649249448
0.023905721875801117,0.004231101216955951,22.083595895403345,0.0018217241350782561
0.02415253611345688,0.004231101216955951,22.062515829915007,0.0018445773052315675
0.024399350351112646,0.004231101216955951,22.041842687167883,0.001867430475384879
0.02464616458876841,0.004231101216955951,22.021564770661797,0.0018902836455381906
0.024892978826424175,0.004231101216955951,22.00167082884645,0.0019131368156915021
0.025139793064079936,0.004231101216955951,21.98215003412172,0.0019359899858448133
0.0253866073017357,0.004231101216955951,21.962991963018304,0.001958843155998125
0.025633421539391466,0.004231101216955951,21.944186577481858,0.0019816963261514364
0.025880235777047227,0.004231101216955951,21.92572420718958,0.0020045494963047477
0.026127050014702995,0.004231101216955951,21.907595532833092,0.0020274026664580595
0.026373864252358756,0.004231101216955951,21.889791570306723,0.002050255836611371
0.02662067849001452,0.004231101216955951,21.87230365574421,0.002073109006764682
0.026867492727670285,0.004231101216955951,21.85512343135121,0.002095962176917994
0.027114306965326046,0.004231101216955951,21.838242831984534,0.002118815347071305
0.02736112120298181,0.004231101216955951,21.82165407243258,0.0021416685172246167
0.027607935440637575,0.004231101216955951,21.805349635354446,0.002164521687377928
0.02785474967829334,0.004231101216955951,21.789322259838293,0.0021873748575312398
0.028101563915949104,0.004231101216955951,21.773564930542108,0.002210228027684551
0.028348378153604865,0.004231101216955951,21.758070867382425,0.0022330811978378625
0.02859519239126063,0.004231101216955951,21.742833515739164,0.002255934367991174
0.028842006628916395,0.004231101216955951,21.727846537146426,0.0022787875381444856
0.02908882086657216,0.004231101216955951,21.713103800441512,0.002301640708297797
0.029335635104227924,0.004231101216955951,21.698599373345914,0.0023244938784511087
0.029582449341883685,0.004231101216955951,21.68432751445382,0.0023473470486044196
0.02982926357953945,0.004231101216955951,21.67028266560545,0.0023702002187577314
0.030076077817195214,0.004231101216955951,21.65645944462356,0.0023930533889110427
0.030322892054850975,0.004231101216955951,21.642852638393254,0.002415906559064354
0.030569706292506743,0.004231101216955951,21.629457196266237,0.002438759729217666
0.030816520530162504,0.004231101216955951,21.61626822377181,0.002461612899370977
0.03106333476781827,0.004231101216955951,21.60328097661826,0.0024844660695242885
0.03131014900547403,0.004231101216955951,21.590490854968824,0.0025073192396776003
0.031556963243129794,0.004231101216955951,21.577893397977935,0.002530172409830911
0.03180377748078556,0.004231101216955951,21.565484278573855,0.002553025579984223
0.032050591718441324,0.004231101216955951,21.553259298474856,0.0025758787501375343
0.03229740595609709,0.004231101216955951,21.541214383426876,0.002598731920290846
0.03254422019375285,0.004231101216955951,21.52934557865114,0.0026215850904441574
0.032791034431408614,0.004231101216955951,21.517649044491122,0.0026444382605974688
0.03303784866906438,0.004231101216955951,21.506121052248673,0.0026672914307507806
0.03328466290672014,0.004231101216955951,21.49475798019977,0.002690144600904092
0.033531477144375904,0.004231101216955951,21.48355630978089,0.002712997771057403
0.03377829138203167,0.004231101216955951,21.47251262193763,0.002735850941210715
0.03402510561968743,0.004231101216955951,21.461623593627454,0.002758704111364026
0.034271919857343194,0.004231101216955951,21.450885994469072,0.0027815572815173373
0.03451873409499896,0.004231101216955951,21.440296683531326,0.002804410451670649
0.03476554833265473,0.004231101216955951,21.429852606254826,0.002827263621823961
0.03501236257031049,0.004231101216955951,21.419550791500022,0.002850116791977272
0.03525917680796625,0.004231101216955951,21.409388348715563,0.0028729699621305835
0.03550599104562202,0.004231101216955951,21.399362465221436,0.002895823132283895
0.03575280528327778,0.004231101216955951,21.38947040360135,0.0029186763024372066
0.03599961952093354,0.004231101216955951,21.379709499199294,0.0029415294725905175
0.03624643375858931,0.004231101216955951,21.3700771577155,0.0029643826427438293
0.03649324799624507,0.004231101216955951,21.36057085289718,0.002987235812897141
0.03674006223390083,0.004231101216955951,21.35118812431968,0.0030100889830504515
0.0369868764715566,0.004231101216955951,21.34192657525408,0.0030329421532037633
0.03723369070921237,0.004231101216955951,21.332783870617078,0.003055795323357075
0.03748050494686812,0.004231101216955951,21.323757734999738,0.003078648493510386
0.03772731918452389,0.004231101216955951,21.314845950771485,0.0031015016636636978
0.03797413342217966,0.004231101216955951,21.306046356255884,0.0031243548338170096
0.03822094765983542,0.004231101216955951,21.297356843975308,0.0031472080039703213
0.03846776189749118,0.004231101216955951,21.288775358961196,0.003170061174123632
0.03871457613514695,0.004231101216955951,21.280299897127335,0.003192914344276944
0.03896139037280271,0.004231101216955951,21.271928503703162,0.003215767514430256
0.03920820461045847,0.004231101216955951,21.26365927172474,0.0032386206845835663
0.03945501884811424,0.004231101216955951,21.25549034058084,0.003261473854736878
0.03970183308577,0.004231101216955951,21.247419894611795,0.00328432702489019
0.03994864732342576,0.004231101216955951,21.239446161758888,0.0033071801950435007
0.04019546156108153,0.004231101216955951,21.231567412262265,0.0033300333651968125
0.0404422757987373,0.004231101216955951,21.22378195740521,0.0033528865353501243
0.04068909003639305,0.004231101216955951,21.216088148302926,0.0033757397055034347
0.04093590427404882,0.004231101216955951,21.20848437473406,0.0033985928756567465
0.04118271851170459,0.004231101216955951,21.20096906401305,0.0034214460458100587
0.04142953274936035,0.004231101216955951,21.19354067990183,0.0034442992159633705
0.04167634698701611,0.004231101216955951,21.186197721559203,0.003467152386116681
0.04192316122467188,0.004231101216955951,21.17893872252629,0.0034900055562699928
0.04216997546232764,0.004231101216955951,21.17176224974682,0.0035128587264233045
0.0424167896999834,0.004231101216955951,21.164666902620706,0.0035357118965766154
0.04266360393763917,0.004231101216955951,21.157651312089573,0.0035585650667299272
0.04291041817529494,0.004231101216955951,21.15071413975322,0.003581418236883239
0.04315723241295069,0.004231101216955951,21.143854077015458,0.0036042714070365495
0.04340404665060646,0.004231101216955951,21.13706984425848,0.0036271245771898612
